Date,Close,Volume,VIX_Close,Unemployment,Google_Sentiment_Index,SP500_Returns,VIX_Change,VIX_Norm,Google_Norm,Unemp_Norm,Mood_Index,Mood_Zone,google_sentiment_7d_mean,google_sentiment_7d_std,sp500_returns_5d_volatility,sentiment_vol_interaction,sp500_returns_lag1,vix_change_lag1,sp500_returns_lag2,vix_change_lag2,sp500_ret_roll4_lag_mean,sp500_ret_roll4_lag_std,vix_change_roll4_lag_mean,vix_change_roll4_lag_std,sp500_ret_roll8_lag_mean,sp500_ret_roll8_lag_std,vix_change_roll8_lag_mean,vix_change_roll8_lag_std,sp500_ret_roll12_lag_mean,sp500_ret_roll12_lag_std,vix_change_roll12_lag_mean,vix_change_roll12_lag_std,sp500_ret_roll4_stability,vix_change_roll4_stability,sp500_ret_roll8_stability,vix_change_roll8_stability,sp500_ret_roll12_stability,vix_change_roll12_stability
2004-04-09,1128.1700439453125,5273100000,15.619999885559082,5.6,49.0,-0.0108370538557255,-0.0088832703863918,0.0961367091194876,0.4574468085106383,0.1929824561403508,0.2488553245901589,Calm,50.42857142857143,3.110220151011074,0.022623304090804874,1.1085419004494388,0.0127152741105702,-0.0585423868360583,0.0319610074746858,-0.154972225017078,0.003925457237099,0.022101346032314773,-0.03740962591896028,0.08882154969055939,-0.0017059975825908004,0.018255132481689366,0.009841437359345208,0.12204995088428353,0.0008995307950901416,0.01816260978929401,0.0025985461621806966,0.12681897937059197,0.17761167368484462,-0.42117735648738736,-0.09345303250189788,0.08063450421247154,0.04952651386552709,0.020490199137283657
2004-04-16,1124.0899658203125,7498000000,15.600000381469728,5.6,49.0,-0.0036165453487237,-0.0012803779920538,0.0958395396561461,0.4574468085106383,0.1929824561403508,0.2487562681023784,Calm,50.857142857142854,2.641891715558181,0.020631157857827934,1.010926735033569,-0.0108370538557255,-0.0088832703863918,0.0127152741105702,-0.0585423868360583,0.0012473388689093249,0.023058174487728546,-0.03213178974408022,0.0897279487023007,-0.0024192978397194627,0.018485049531651743,0.007106598697469995,0.12219367634066972,-0.0012640371069584252,0.017883312085585457,0.013848322622081423,0.11907758258538004,0.054095297764263826,-0.35810235105880656,-0.13087861651105182,0.05815848129078857,-0.0706824904819947,0.11629663791549827
2004-04-23,1122.4100341796875,7887000000,16.290000915527344,5.6,49.0,-0.0014944814843169,0.0442308023836477,0.1060921482955969,0.4574468085106383,0.1929824561403508,0.2521738043155286,Calm,51.285714285714285,1.9794866372216418,0.02071542197770624,1.0150556769076058,-0.0036165453487237,-0.0012803779920538,-0.0108370538557255,-0.0088832703863918,0.007555670595201699,0.016472345753279542,-0.05591956505789548,0.06127022608639132,-0.001986906769475838,0.01841138342399752,0.012238403925630772,0.12086436634468746,-0.00017558194491504198,0.017300002929315456,-0.00043782991453126803,0.1093549656750658,0.4586881704452592,-0.9126710919326056,-0.10791729311165166,0.10125733658728911,-0.010149243065633777,-0.004003749695541706
2004-04-30,1121.530029296875,8196400000,15.770000457763672,5.6,49.0,-0.0007840315535451,-0.0319214504934751,0.0983655438617792,0.4574468085106383,0.1929824561403508,0.2495982695042561,Calm,50.714285714285715,1.9794866372216346,0.015171531897552585,0.7434050629800767,-0.0014944814843169,0.0442308023836477,-0.0036165453487237,-0.0012803779920538,-0.0008082016445489732,0.008541370609453825,-0.006118808207714051,0.03644985439268971,-0.0029781431737626,0.018142763663916227,0.02094876884744428,0.12034405622567809,-0.00015538748673529196,0.017298310056803372,-0.0021651205580898933,0.10846848006661282,-0.0946219976724152,-0.16786920391846666,-0.16415046046900272,0.17407397864407712,-0.00898281261245898,-0.019960826747082834
2004-05-07,1097.280029296875,8312700000,18.13999938964844,5.6,40.0,-0.0216222476140056,0.1502852798408134,0.1335809825827321,0.3617021276595745,0.1929824561403508,0.2294218554608858,Calm,50.142857142857146,1.80701580581056,0.007639640239000855,0.3055856095600342,-0.0007840315535451,-0.0319214504934751,-0.0014944814843169,0.0442308023836477,-0.004183028060577798,0.003980528290719263,0.00053642587793175,0.027634868060020253,-0.00012878541173940025,0.01638883566371712,-0.018436600020514265,0.06845766956891473,-0.002531674408586467,0.015126519567161888,0.006739766865540723,0.10101780224877792,-1.050872322515166,0.019411196657624287,-0.007858117960533184,-0.2693138674935568,-0.16736660604438475,0.06671860453095191
2004-05-14,1088.6800537109375,7078700000,18.93000030517578,5.6,40.0,-0.0078375395125419,0.0435502173157817,0.1453194810503772,0.3617021276595745,0.1929824561403508,0.2333346882834341,Calm,48.285714285714285,3.653346243584135,0.007831724264796253,0.3132689705918501,-0.0216222476140056,0.1502852798408134,-0.0007840315535451,-0.0319214504934751,-0.006879326500147822,0.008575381043168318,0.04032856343473305,0.06902368338278114,-0.0028159938156192502,0.01786390097028617,0.004098386845326412,0.08786530896050013,-0.00390597405986225,0.016022822363865815,0.018180586943224348,0.1085704951280131,-0.8022180779255569,0.5842713815606392,-0.15763598682433544,0.04664396958445652,-0.24377564247951983,0.16745421262317908
2004-05-21,1114.93994140625,6612200000,15.970000267028809,5.6,40.0,0.0241208494688605,-0.1563655568107761,0.1013373093476723,0.3617021276595745,0.1929824561403508,0.2186739643825325,Calm,46.42857142857143,4.0657855630736295,0.007679624702859101,0.30718498811436407,-0.0078375395125419,0.0435502173157817,-0.0216222476140056,0.1502852798408134,-0.007934575041102373,0.008366105329608397,0.05153621226169193,0.06487238424218628,-0.00018945222295033777,0.01518722732986846,-0.0021916763981017747,0.08287291138128831,-0.003969462860018017,0.016036759538321937,0.025337673370984488,0.10716709927504706,-0.9484191006539331,0.7944245007994267,-0.01247444358084387,-0.026446233577723622,-0.24752273693508525,0.23643145429851803
2004-05-28,1124.989990234375,5109800000,16.079999923706055,5.6,40.0,0.0090139822378674,0.0068878932271747,0.1029717768222896,0.3617021276595745,0.1929824561403508,0.2192187868740716,Calm,45.142857142857146,4.45384493374853,0.01484592244325391,0.5938368977301565,0.0241208494688605,-0.1563655568107761,-0.0078375395125419,0.0435502173157817,-0.0015307423028080233,0.01659823796429899,0.0013871224630859838,0.11174049924772628,-0.0011694719736784999,0.013204498246979252,-0.002365842872314037,0.08319465293814506,-0.002495676216777742,0.017656140541243506,0.014428220052658184,0.11790734815854435,-0.09222317536821129,0.012413784259160853,-0.08856617368099257,-0.028437438709379488,-0.14134890179420107,0.1223691326760069
2004-06-04,1131.3299560546875,6026600000,15.390000343322754,5.6,21.0,0.0056355753165338,-0.042910421869223,0.0927191823533344,0.1595744680851064,0.1929824561403508,0.1484253688595972,Calm,43.857142857142854,4.4538449337485195,0.015433463555462606,0.32410273466471473,0.0090139822378674,0.0068878932271747,0.0241208494688605,-0.1563655568107761,0.0009187611450451017,0.01723832492014135,0.01108945839324843,0.11009996917019786,-0.0016321334577663496,0.012767509116403394,0.005812942135590088,0.08044057555614549,0.00022039677385543287,0.01668411703856335,-0.00859458054926003,0.08578286608355472,0.053297585235444256,0.10072172023394566,-0.12783490617089258,0.07226380496580356,0.01320997450066057,-0.1001899428342572
2004-06-11,1133.56005859375,4854300000,14.789999961853027,5.6,21.0,0.0019712220357352,-0.0389863786929705,0.0838038717251595,0.1595744680851064,0.1929824561403508,0.1454535986502055,Calm,39.857142857142854,8.642561978430928,0.015533435247569354,0.32620214019895644,0.0056355753165338,-0.042910421869223,0.0090139822378674,0.0068878932271747,0.0077332168776799515,0.011369294355126684,-0.037209467034260674,0.07532824572364041,0.00042694518876606276,0.012441085687219883,0.0015595482002361879,0.08198989741435483,0.0007004097488138163,0.01675001824928004,-0.009670897781202614,0.08612496509144463,0.6801843593756989,-0.4939643314781035,0.03431735502692402,0.019021223716544345,0.0418154593370943,-0.11228913310612368
2004-06-18,1144.06005859375,6747700000,13.979999542236328,5.6,21.0,0.0092628528328935,-0.0547667627928252,0.0717682037941729,0.1595744680851064,0.1929824561403508,0.1414417093398766,Calm,35.857142857142854,9.876792009967733,0.010426925569705956,0.2189654369638251,0.0019712220357352,-0.0389863786929705,0.0056355753165338,-0.042910421869223,0.010185407264749227,0.008422330374535386,-0.057843616036448726,0.06015674690704068,0.0011254161118234253,0.01235099685665312,-0.0031537018873784,0.08309402461961077,0.0032688342729495167,0.014189172747819234,-0.020742322944217424,0.08045585125548248,1.209333474522795,-0.9615482559967105,0.09111944839478672,-0.037953413182982246,0.23037523756109557,-0.2578099959509656
2004-06-25,1140.8399658203125,7411200000,14.34000015258789,5.6,21.0,-0.0028146186463283,0.0257511174634827,0.0771173958392761,0.1595744680851064,0.1929824561403508,0.1432247733549111,Calm,31.857142857142858,9.402561526802417,0.007542194390163566,0.1583860821934349,0.0092628528328935,-0.0547667627928252,0.0019712220357352,-0.0389863786929705,0.006470908105757477,0.002966780114800163,-0.032443917531961,0.02343956201179009,0.002470082901474725,0.012576098210484795,-0.015528397534437511,0.08248521647243491,0.0013773213861334912,0.011495452298829954,-0.012391867758863022,0.07069945938608861,2.181120836140062,-1.3841519790979773,0.1964108949948007,-0.18825673266396883,0.11981444753237175,-0.175275280620124
2004-07-02,1118.3299560546875,5192600000,15.8100004196167,5.5,12.0,-0.0197310844991649,0.1025104777815169,0.0989598969589578,0.0638297872340425,0.1842105263157894,0.1156667368362632,Calm,29.142857142857142,9.402561526802407,0.0045647331279989245,0.05477679753598709,-0.0028146186463283,0.0257511174634827,0.0092628528328935,-0.0547667627928252,0.003513757884708552,0.004471631925292761,-0.027728111472884003,0.031418019203155366,0.002216259514876825,0.012659430124754735,-0.008319326539817786,0.08325412003944425,8.31636563919494e-05,0.011010109525480417,-0.005367409067234606,0.06994870940045707,0.7857885348401006,-0.8825543841906124,0.1750678599248482,-0.09992690374901975,0.0075533897865499066,-0.07673349567856412
2004-07-09,1111.469970703125,6363700000,13.760000228881836,5.5,12.0,-0.0061341335930619,-0.1296647777561895,0.0684992688449382,0.0638297872340425,0.1842105263157894,0.10551319413159,Calm,25.142857142857142,9.87679200996769,0.010121661190358868,0.12145993428430642,-0.0197310844991649,0.1025104777815169,-0.0028146186463283,0.0257511174634827,-0.0028279070692161234,0.010664610857726665,0.008627113439800972,0.06203455849524012,0.0024526549042319127,0.01222218164631641,-0.01429117679722985,0.07270875843486146,-0.0006580055638946672,0.0119771707804811,0.003915403280091118,0.07599621333258631,-0.2651673691403278,0.13906947208133114,0.2006724146747314,-0.19655371523747522,-0.05493830897265768,0.051521030547073424
2004-07-16,1093.8800048828125,7304200000,16.40999984741211,5.5,12.0,-0.0158258579034618,0.192587178375768,0.1078751934166371,0.0638297872340425,0.1842105263157894,0.1186385023221563,Calm,21.142857142857142,8.642561978430843,0.00962995956428219,0.11555951477138629,-0.0061341335930619,-0.1296647777561895,-0.0197310844991649,0.1025104777815169,-0.004854245976415398,0.01032486071553314,-0.01404248632600378,0.08688369426151918,0.0026655806441669132,0.0120547497390078,-0.03594305118122625,0.07786809362287768,-0.0008678045842561839,0.012048991215878484,-0.006783296700253524,0.08453215154510149,-0.4701511855710837,-0.16162395353623044,0.22112283380040354,-0.46158893902954407,-0.0720230014849348,-0.08024516702841972
2004-07-23,1095.4200439453125,7596800000,16.149999618530273,5.5,12.0,0.0014078683727882,-0.0158440116574918,0.1040118911997283,0.0638297872340425,0.1842105263157894,0.1173507349165201,Calm,17.142857142857142,4.453844933748286,0.010224597887475114,0.12269517464970137,-0.0158258579034618,0.192587178375768,-0.0061341335930619,-0.1296647777561895,-0.011126423660504224,0.006894453079531157,0.04779599896614452,0.118254454358206,-0.0023277577773733746,0.010275415080700427,0.0076760407170917595,0.09421451889882218,-0.002062085952518259,0.012742230348883181,0.005579734632423168,0.10044079070113543,-1.6138222884879745,0.404179265985075,-0.22653659560759143,0.08147407347970492,-0.16183083606459514,0.055552475621914996
2004-07-30,1098.6300048828125,6811800000,16.209999084472656,5.5,12.0,0.0029303470894497,0.0037151372978077,0.1049034137602484,0.0638297872340425,0.1842105263157894,0.1176479091033601,Calm,15.857142857142858,4.453844933748274,0.007947587237446499,0.09537104684935799,0.0014078683727882,-0.0158440116574918,-0.0158258579034618,0.192587178375768,-0.010070801905725098,0.008271924777356124,0.037397216685900896,0.1215195450969623,-0.0032785220105082747,0.009505008257425887,0.0048345526065084465,0.0945376801997944,-0.0018794276253238174,0.012774910313993897,0.006919521202088442,0.10003804564708212,-1.217467634114088,0.3077465139316854,-0.3449257040909135,0.051138895572138916,-0.1471186436546964,0.06916889557529429
2004-08-06,1075.7900390625,6660400000,18.040000915527344,5.4,13.0,-0.0207894975731605,0.1128933950901713,0.1320951210955289,0.0744680851063829,0.1754385964912281,0.1273339342310467,Calm,14.571428571428571,4.065785563073325,0.009043482274486304,0.11756526956832195,0.0029303470894497,0.0037151372978077,0.0014078683727882,-0.0158440116574918,-0.004405444008571448,0.00743341531678418,0.012698381564973594,0.11567477603000532,-0.0036166755388937874,0.009225884765594519,0.010662747502387285,0.09283649031863703,0.00016662193329745773,0.011333943005093232,-0.005294657343162034,0.09025778837971916,-0.5926540127483827,0.10977658129982573,-0.3920139085594594,0.1148551324046725,0.014701143152161453,-0.05866150034859748
2004-08-13,1095.1700439453125,6336700000,16.229999542236328,5.4,13.0,0.0180146721749732,-0.1003326652679443,0.1052005973940855,0.0744680851063829,0.1754385964912281,0.1183690929972322,Calm,13.428571428571429,3.1102201510106213,0.009335656613790638,0.12136353597927829,-0.0207894975731605,0.1128933950901713,0.0029303470894497,0.0037151372978077,-0.008069285003596098,0.010401641376096744,0.07333792477656378,0.08453663412707237,-0.006461765490005749,0.01048725726978304,0.02964771922528001,0.09621041253494989,-0.0009127079050874255,0.0125917038760645,0.00048394080470376644,0.09528007309910969,-0.775770278560964,0.8675283167626072,-0.616153938787228,0.3081549921257747,-0.07248485523373303,0.005079139676154896
2004-08-20,1104.9599609375,5755900000,14.979999542236328,5.4,13.0,0.0089391752872638,-0.0770178703176822,0.086627045394134,0.0744680851063829,0.1754385964912281,0.1121779089972483,Calm,12.285714285714286,0.4517539514496825,0.013979090320492675,0.18172817416640477,0.0180146721749732,-0.1003326652679443,-0.0207894975731605,0.1128933950901713,0.00039084751601265334,0.013844580195990516,0.00010796386563571847,0.07595451056473547,-0.005367788072245787,0.012359806870371848,0.02395198141589012,0.10220146279911851,-0.001421556012911367,0.011658586546576855,0.0051533484332730835,0.08861907747198042,0.028231082651011895,0.00142142794959193,-0.43429381172769765,0.2343604536131576,-0.12193209573905532,0.05815168158064823
2004-08-27,1105.9100341796875,4992400000,14.90999984741211,5.4,13.0,0.0008598259446264,-0.0046728769668419,0.0855869310166954,0.0744680851063829,0.1754385964912281,0.1118312042047688,Calm,12.428571428571429,0.49487165930271765,0.012846390382988095,0.16700307497884523,0.0089391752872638,-0.0770178703176822,0.0180146721749732,-0.1003326652679443,0.0022736742446315536,0.014357480920364055,-0.015185500799411882,0.08341870178510932,-0.003898563830546774,0.01324301785119649,0.01110585794324451,0.10748988495936665,-0.001427789925461667,0.011653023610917643,-0.0018387985287983248,0.09147062817261946,0.158361630350143,-0.18203952222237832,-0.29438633851937346,0.10332002722044704,-0.12252526473890564,-0.020102611575221845
2004-09-03,1116.27001953125,4503270000,14.0600004196167,5.4,21.0,0.0093678373749876,-0.0570086811867367,0.0729569241590257,0.1595744680851064,0.1754385964912281,0.1359899962451201,Calm,12.571428571428571,0.4948716593027282,0.012854168251013461,0.26993753327128267,0.0008598259446264,-0.0046728769668419,0.0089391752872638,-0.0770178703176822,0.0017560439584257286,0.01436179843240382,-0.017282504365574283,0.08302169998498747,-0.0013247000250728616,0.011842695733415672,-0.002292061400300339,0.10179067550266922,-0.0018257690397872836,0.011485341819906889,0.0013476635464001003,0.0906466680255533,0.1222718620108044,-0.20816851691221575,-0.1118579707724046,-0.02251740020845853,-0.15896513220509034,0.014867215319519286
2004-09-10,1120.3699951171875,6392800000,14.640000343322754,5.4,21.0,0.0036729245739837,0.041251771436424,0.0815750511533635,0.1595744680851064,0.1754385964912281,0.1388627052432327,Calm,13.857142857142858,2.948538205792467,0.01320148882562204,0.27723126533806286,0.0093678373749876,-0.0570086811867367,0.0008598259446264,-0.0046728769668419,0.009295377695462754,0.006068705795353405,-0.05975802343480128,0.0353062888112794,0.0006130463459333259,0.012161190087189785,0.0067899506708812615,0.09287153022940114,-0.001209384428182917,0.01186478488395191,-0.00015419499474708317,0.09144824681567729,1.5316900303339578,-1.692560270541659,0.05041005782559322,0.07311121697896274,-0.1019305733800648,-0.0016861448789907705
2004-09-17,1113.56005859375,6439000000,14.739999771118164,5.4,21.0,-0.0060782924865148,0.0068305618476995,0.0830609268110623,0.1595744680851064,0.1754385964912281,0.1393579971291323,Calm,15.142857142857142,3.719776161797252,0.005875480293640789,0.12338508616645658,0.0036729245739837,0.041251771436424,0.0093678373749876,-0.0570086811867367,0.005709940795215378,0.0035875204508967603,-0.024361914258709205,0.046182450777643165,0.0030503941556140135,0.010456793974379638,-0.012126975196536736,0.0640362940162377,-0.001675211783092067,0.011550045781131581,0.007847349524357018,0.09051565567451002,1.5916116107927616,-0.527514528159,0.2917140637344266,-0.18937659015815478,-0.14503939376494396,0.08669604588492036
2004-09-24,1114.800048828125,6604700000,13.210000038146973,5.4,21.0,0.0011135369168511,-0.1037991693845953,0.0603269031308605,0.1595744680851064,0.1754385964912281,0.1317799892357316,Calm,16.428571428571427,3.9589732744428496,0.005703528154852952,0.11977409125191199,-0.0060782924865148,0.0068305618476995,0.0036729245739837,0.041251771436424,0.0019555738517707277,0.00555955519484576,-0.0033998062173637815,0.03526313940339813,0.002114624048201139,0.010887986642927217,-0.009292653508387823,0.06431026398051533,-0.0019471846031076084,0.011611933271631108,0.006270636556375084,0.09035470091607391,0.35174999284722247,-0.09641246294207419,0.19421624248212557,-0.14449720446966444,-0.16768822123500454,0.06940022404367592
2004-10-01,1142.050048828125,7699300000,13.279999732971191,5.5,29.0,0.024443845359215,0.0052989927798696,0.0613670175082991,0.2446808510638298,0.1842105263157894,0.1634194649626394,Calm,17.571428571428573,3.95897327444286,0.004984011172097429,0.14453632399082544,0.0011135369168511,-0.1037991693845953,-0.0060782924865148,0.0068305618476995,0.0020190015948269024,0.0055481277532954025,-0.02818137932180213,0.05611564388711927,0.0018875227766263138,0.010887551357838775,-0.022731941843688198,0.07106673235389038,-0.0002101328184396085,0.010307508046468258,-0.010921834040800932,0.09003422790325503,0.36390676651613085,-0.5022018258631981,0.17336520777026096,-0.3198675494269611,-0.02038638215036134,-0.12130757572808036
2004-10-08,1113.6500244140625,6549200000,15.420000076293944,5.5,29.0,-0.024867583030362,0.1611446074060998,0.0931649436335945,0.2446808510638298,0.1842105263157894,0.1740187736710712,Calm,19.857142857142858,5.1110125199993135,0.010251105116555173,0.29728204838010003,0.024443845359215,0.0052989927798696,0.0011135369168511,-0.1037991693845953,0.005788003590883752,0.011348718128227858,-0.012604460830150554,0.05457843525591415,0.007541690643173251,0.009267508557839556,-0.03618124213247591,0.05165785931378122,0.002338032094250133,0.01214407876043397,0.00032514683720399304,0.08262326141576343,0.5100138196642082,-0.23094213932860208,0.8137774874797509,-0.700401486099174,0.1925244349816905,0.0039352941011678005
2004-10-15,1103.6600341796875,7931100000,14.850000381469728,5.5,29.0,-0.0089704934363299,-0.0369649605709476,0.0846954084561752,0.2446808510638298,0.1842105263157894,0.1711955952785981,Calm,22.142857142857142,5.11101251999933,0.01591845222055229,0.46163511439601645,-0.024867583030362,0.1611446074060998,0.024443845359215,0.0052989927798696,-0.0013471233102026721,0.01765520391331131,0.017368748162268393,0.09435292034396325,0.002181408742506351,0.013218880533165337,-0.003496583048220401,0.07715574000134562,0.0015845550003417833,0.013457184106647558,-0.002295067410268359,0.07677622449779725,-0.07630176578619009,0.18408278106144357,0.1650221871671468,-0.04531850777195464,0.11774787875653486,-0.029892944012130492
